path,label_id
data/shared_subset/sbert/pv/Tomato_Early_blight_leaf/7bab9b53-f608-4f3f-8325-d730d846b3d9___RS_Erly.B 7695_final_masked.jpg,7
data/shared_subset/sbert/pv/Squash_Powdery_mildew_leaf/965ee157-4627-4912-935c-684c70efa94c___UMD_Powd.M 0653_final_masked.jpg,6
data/shared_subset/sbert/pv/Apple_Scab_Leaf/6a1f119d-d210-4a87-b17f-699436b82bef___FREC_Scab 3025_final_masked.jpg,0
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/5688ea99-c949-41d0-bbab-9cbf0ffb8bcd___GHLB2 Leaf 8677_final_masked.jpg,10
data/shared_subset/sbert/pv/Squash_Powdery_mildew_leaf/2dca0657-3a77-4e8e-89ca-9f70650bc80f___UMD_Powd.M 9886_final_masked.jpg,6
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/385e730c-e1f9-4f46-b8b0-42bfa13866d7___RS_Late.B 4965_final_masked.jpg,10
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/14592b7a-517d-4c17-94d1-9c493e8c4ab5___RS_Late.B 6878_final_masked.jpg,10
data/shared_subset/sbert/pv/Bell_pepper_leaf/8a711858-3c85-4e73-a881-2fe3e503326e___JR_HL 8528_final_masked.jpg,2
data/shared_subset/sbert/pv/Bell_pepper_leaf/994996ff-e8dc-4aa4-86e6-bb348e24a9f2___JR_HL 8004_final_masked.jpg,2
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/f47f66f7-19c1-46d2-8dd1-24ad16f0b670___UF.GRC_BS_Lab Leaf 0225_final_masked.jpg,9
data/shared_subset/sbert/pv/Tomato_leaf_mosaic_virus/9155ae3a-ecb2-4744-b60b-60f96f4e3ba8___PSU_CG 2191_final_masked.jpg,11
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/36df35a3-3099-48c0-a9c4-e16c1bcb0573___RS_Late.B 6401_final_masked.jpg,10
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/aa5e6a40-afc1-47e5-80a3-e41fb9e5a40b___GHLB2 Leaf 9085_final_masked.jpg,10
data/shared_subset/sbert/pv/Bell_pepper_leaf/1c41486f-bb0d-4808-b980-9fa4739f2ad3___JR_HL 8459_final_masked.jpg,2
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/6c6d960d-50e1-45ca-adb4-fc9b8218b698___UF.GRC_YLCV_Lab 02722_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/dc2fe7ba-75e9-41de-86bb-b8c3499340a7___UF.GRC_YLCV_Lab 01785_final_masked.jpg,12
data/shared_subset/sbert/pv/Bell_pepper_leaf/ce7d2ea8-c920-4ab0-a59c-807028c3baa6___JR_HL 8128_final_masked.jpg,2
data/shared_subset/sbert/pv/Bell_pepper_leaf_spot/a61f0df0-86c7-47dc-9d44-36918ce63d1a___NREC_B.Spot 1925_final_masked.jpg,3
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/0e09d4f6-8101-4913-b543-1df3510793a0___YLCV_GCREC 2618_final_masked.jpg,12
data/shared_subset/sbert/pv/Squash_Powdery_mildew_leaf/f0e34845-44b7-4a1a-85cd-1a2b90438997___UMD_Powd.M 0552_final_masked.jpg,6
data/shared_subset/sbert/pv/Bell_pepper_leaf_spot/28c448aa-4d2c-4a96-baf0-e7ed99ae2495___JR_B.Spot 3385_final_masked.jpg,3
data/shared_subset/sbert/pv/Bell_pepper_leaf/61e598a1-aaef-48ef-b2d3-773619d25b21___JR_HL 7910_final_masked.jpg,2
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/955e9314-b03b-4f51-afdf-9b5f44e2edce___GHLB2 Leaf 9043_final_masked.jpg,10
data/shared_subset/sbert/pv/Bell_pepper_leaf_spot/692729b9-8d2b-49a7-ac16-ce892964d91b___JR_B.Spot 3140_final_masked.jpg,3
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/f1cd9194-f7ea-41c0-bfba-9b9e30c52ec7___GCREC_Bact.Sp 5938_final_masked.jpg,9
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/641aa012-41e5-4e85-bac4-1d81bd67be58___GCREC_Bact.Sp 5665_final_masked.jpg,9
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/86bcf005-a793-4d1f-a767-99548b4c3aa6___GCREC_Bact.Sp 3131_final_masked.jpg,9
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/93c80433-e24f-4b39-9f44-10141243b588___GHLB2 Leaf 8940_final_masked.jpg,10
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/04da1f61-623b-4878-86ed-3ea24723b515___GCREC_Bact.Sp 5700_final_masked.jpg,9
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/78182937-b677-4607-b4d2-90bd5c9603bb___UF.GRC_YLCV_Lab 02132_final_masked.jpg,12
data/shared_subset/sbert/pv/Bell_pepper_leaf/d001c6f1-3c5a-470b-b4a2-7996b9c68cd6___JR_HL 7695_final_masked.jpg,2
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/8eaba3d6-ecf5-4a13-8e50-cb664a33ab23___UF.GRC_YLCV_Lab 02881_final_masked.jpg,12
data/shared_subset/sbert/pv/Squash_Powdery_mildew_leaf/7b82e781-3853-4e32-a9a4-e456fbe673c1___UMD_Powd.M 0547_final_masked.jpg,6
data/shared_subset/sbert/pv/Apple_rust_leaf/24f68f21-8edb-49df-b0f1-d75ac66631fd___FREC_C.Rust 9937_final_masked.jpg,1
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/7a2cb83d-4fcc-47bd-a893-ad284db06267___YLCV_NREC 2816_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/77240aeb-e455-4062-907c-43be7bac78b9___GCREC_Bact.Sp 5964_final_masked.jpg,9
data/shared_subset/sbert/pv/Tomato_leaf_mosaic_virus/629e19d4-c6f5-457f-9e17-80a1e77140fe___PSU_CG 2129_final_masked.jpg,11
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/e16cb7b4-22f0-4093-88ec-6df9e6767ed9___UF.GRC_YLCV_Lab 01670_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/e5d3227a-7a15-473a-b398-b98823570d69___UF.GRC_YLCV_Lab 02459_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_Septoria_leaf_spot/e26e353d-f3fa-4e2a-912e-8caabba7f900___Matt.S_CG 0744_final_masked.jpg,8
data/shared_subset/sbert/pv/grape_leaf_black_rot/a6ef3e8d-1bd6-4426-9251-cf7985a04f26___FAM_B.Rot 0468_final_masked.jpg,14
data/shared_subset/sbert/pv/Potato_leaf_early_blight/5888d397-4e83-4fac-bcf7-0de778966d36___RS_Early.B 7418_final_masked.jpg,4
data/shared_subset/sbert/pv/Tomato_Septoria_leaf_spot/7d028ea6-331d-42ea-ad79-7a7a0d9149c6___Matt.S_CG 7720_final_masked.jpg,8
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/3e01dcb7-e660-4403-861a-59a44d572565___GHLB Leaf 2 Day 7_final_masked.jpg,10
data/shared_subset/sbert/pv/Bell_pepper_leaf/89af662a-f923-49c8-b99a-9cdfa4a8ba32___JR_HL 7790_final_masked.jpg,2
data/shared_subset/sbert/pv/Tomato_mold_leaf/cc42f7f9-ecbf-4adf-b1df-1307218aac13___Crnl_L.Mold 8710_final_masked.jpg,13
data/shared_subset/sbert/pv/Tomato_leaf_mosaic_virus/d6e833a9-cf89-4d75-a524-7a52356b08de___PSU_CG 2358_final_masked.jpg,11
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/2d3a1131-5dde-4d05-ab1a-2a051ea680ef___UF.GRC_YLCV_Lab 08542_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/4d6314e5-b280-4872-8eb6-cf4632934ae3___GHLB2 Leaf 81_final_masked.jpg,10
data/shared_subset/sbert/pv/Potato_leaf_early_blight/c630212c-205f-469d-bb8d-9a143f65ab03___RS_Early.B 9000_final_masked.jpg,4
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/b2f545ec-79e2-4348-bac0-8850dae6016e___UF.GRC_YLCV_Lab 09564_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_Early_blight_leaf/3c5b8470-8596-44bf-baa3-164a03e1c818___RS_Erly.B 9611_final_masked.jpg,7
data/shared_subset/sbert/pv/Tomato_Septoria_leaf_spot/f435fe48-700f-4595-940c-827f9fff5e92___Matt.S_CG 1409_final_masked.jpg,8
data/shared_subset/sbert/pv/Tomato_Early_blight_leaf/3d7f5e7a-3149-4bce-8fc3-f0df073d5a73___RS_Erly.B 7518_final_masked.jpg,7
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/61afbf50-6b68-4c7f-a068-d55f899e7775___RS_Late.B 7162_final_masked.jpg,10
data/shared_subset/sbert/pv/Squash_Powdery_mildew_leaf/0ebcf6bf-283a-45a9-bd60-ec5bc2b5f864___UMD_Powd.M 9986_final_masked.jpg,6
data/shared_subset/sbert/pv/Tomato_mold_leaf/22d04ec1-94b9-4716-a441-ae6c40232131___Crnl_L.Mold 8744_final_masked.jpg,13
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/57faea2c-eb21-4af3-95f9-87ccef203c42___UF.GRC_YLCV_Lab 03232_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/e242de40-3f89-46e9-b490-d42378965c9f___RS_Late.B 5595_final_masked.jpg,10
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/2c2cb9ca-97fd-4897-84d2-e37c6adc2ce2___YLCV_NREC 2832_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_Septoria_leaf_spot/b09cc616-1774-4fd0-8d00-c4967daa0e71___JR_Sept.L.S 2698_final_masked.jpg,8
data/shared_subset/sbert/pv/Squash_Powdery_mildew_leaf/de8c8a94-2575-4f87-b736-556b04667719___UMD_Powd.M 0041_final_masked.jpg,6
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/0b37769a-a451-4507-a236-f46348e3a9ac___GCREC_Bact.Sp 3265_final_masked.jpg,9
data/shared_subset/sbert/pv/Squash_Powdery_mildew_leaf/5e157c8b-2c88-40b6-9ea7-6862f4d6e844___UMD_Powd.M 9764_final_masked.jpg,6
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/5260fe03-de78-449d-8c3a-82534bba19a8___YLCV_NREC 2348_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/43f97b78-04ee-4092-a909-6fd9af60d1a6___GCREC_Bact.Sp 3330_final_masked.jpg,9
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/735de814-ec86-4a2e-b523-e5d5542aff2b___YLCV_GCREC 2490_final_masked.jpg,12
data/shared_subset/sbert/pv/Bell_pepper_leaf/ec363e4b-79c9-460a-a6a4-cac25a71d6ba___JR_HL 8478_final_masked.jpg,2
data/shared_subset/sbert/pv/Tomato_Septoria_leaf_spot/48f82056-7e78-4716-b07e-8dc724a19d7b___Matt.S_CG 6714_final_masked.jpg,8
data/shared_subset/sbert/pv/Potato_leaf_late_blight/971ec52d-67e9-4438-80f6-a6aa32fdc946___RS_LB 3048_final_masked.jpg,5
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/7af6dbab-86c1-4e8b-bce7-f246c9fb627d___UF.GRC_YLCV_Lab 01850_final_masked.jpg,12
data/shared_subset/sbert/pv/Potato_leaf_late_blight/ede8e8be-6d71-466e-918e-44afa1403e30___RS_LB 5455_final_masked.jpg,5
data/shared_subset/sbert/pv/Bell_pepper_leaf/eed1b6d4-c01c-4b3f-8aba-77ebc730b2f9___JR_HL 7907_final_masked.jpg,2
data/shared_subset/sbert/pv/Tomato_mold_leaf/bf120193-9127-4e56-8031-9b0cded8a75d___Crnl_L.Mold 9004_final_masked.jpg,13
data/shared_subset/sbert/pv/Potato_leaf_early_blight/92a30efc-6b2f-4e17-8688-e477e5d39bd9___RS_Early.B 7343_final_masked.jpg,4
data/shared_subset/sbert/pv/Tomato_Septoria_leaf_spot/b7d15da3-772d-4b97-bdf9-ed480e7f1c71___Matt.S_CG 6441_final_masked.jpg,8
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/a47783e5-db99-47e4-8ee2-d2a17308642b___YLCV_GCREC 1954_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/d5cf00b6-a02b-4d2e-83f2-7663815a79c2___UF.GRC_YLCV_Lab 02343_final_masked.jpg,12
data/shared_subset/sbert/pv/Potato_leaf_early_blight/8ee79bf1-78d0-4c93-b42c-301d54e64f41___RS_Early.B 8388_final_masked.jpg,4
data/shared_subset/sbert/pv/Bell_pepper_leaf/f2833b90-ad7d-4bd8-bb88-9f97d0517c98___JR_HL 8325_final_masked.jpg,2
data/shared_subset/sbert/pv/Apple_Scab_Leaf/40a5e87c-ee32-4d67-9b28-926e94638a1d___FREC_Scab 3251_final_masked.jpg,0
data/shared_subset/sbert/pv/Bell_pepper_leaf/3c9d9b2b-23de-48f6-98cf-cedf3d86359b___JR_HL 7599_final_masked.jpg,2
data/shared_subset/sbert/pv/Bell_pepper_leaf_spot/691dd132-7f59-4494-873c-a9dc69331c60___JR_B.Spot 3390_final_masked.jpg,3
data/shared_subset/sbert/pv/Squash_Powdery_mildew_leaf/be6b94a6-412b-4f56-824c-e86739f7a02f___UMD_Powd.M 9825_final_masked.jpg,6
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/45fcccdf-10bc-44f7-a3d0-6e0fb2e29960___UF.GRC_YLCV_Lab 03104_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/bc54f201-4a3b-446f-af60-ea26285893c8___UF.GRC_BS_Lab Leaf 8951_final_masked.jpg,9
data/shared_subset/sbert/pv/Tomato_mold_leaf/78cfaa28-9259-4225-8641-5dfaceab2118___Crnl_L.Mold 6690_final_masked.jpg,13
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/57562e67-9700-477f-9a67-a3c0459fe00a___RS_Late.B 6292_final_masked.jpg,10
data/shared_subset/sbert/pv/Tomato_leaf_mosaic_virus/271772e3-6aeb-4d46-9233-ad877d12971f___PSU_CG 2317_final_masked.jpg,11
data/shared_subset/sbert/pv/Bell_pepper_leaf/53b71f64-417e-4fef-85c9-31a60424b6f0___JR_HL 8300_final_masked.jpg,2
data/shared_subset/sbert/pv/Tomato_Septoria_leaf_spot/fcd686b5-7726-4faf-89b5-13ae16e5244f___JR_Sept.L.S 2636_final_masked.jpg,8
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/c92d6418-adbe-430d-9dcd-bf432490abf5___GCREC_Bact.Sp 3233_final_masked.jpg,9
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/fd4b2704-71d9-41b5-9574-ee9d3f575769___YLCV_NREC 0096_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/e7a25945-e168-4539-8324-7465310c2795___GHLB2 Leaf 8958_final_masked.jpg,10
data/shared_subset/sbert/pv/Apple_Scab_Leaf/d9a98a38-faa1-47dc-9710-28a86f024a29___FREC_Scab 3490_final_masked.jpg,0
data/shared_subset/sbert/pv/Squash_Powdery_mildew_leaf/269f489a-7748-4151-ae5e-7c85626bfc35___UMD_Powd.M 0354_final_masked.jpg,6
data/shared_subset/sbert/pv/Potato_leaf_late_blight/76ee26db-ef55-43b9-9179-6b9ba15dc21a___RS_LB 4058_final_masked.jpg,5
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/ce71eb1e-cf9d-465b-adc2-15eb07c9e687___GCREC_Bact.Sp 3394_final_masked.jpg,9
data/shared_subset/sbert/pv/grape_leaf_black_rot/1fd3808a-4e87-4cc0-8b5a-5e12de26c538___FAM_B.Rot 3253_final_masked.jpg,14
data/shared_subset/sbert/pv/Squash_Powdery_mildew_leaf/f775562c-858d-4550-9deb-c2f9008240d3___MD_Powd.M 0949_final_masked.jpg,6
data/shared_subset/sbert/pv/Squash_Powdery_mildew_leaf/b54bd578-3624-4361-985a-2c4021006dea___MD_Powd.M 0074_final_masked.jpg,6
data/shared_subset/sbert/pv/Tomato_Septoria_leaf_spot/508b4f17-3dca-4062-abdf-e879df2eda55___JR_Sept.L.S 8505_final_masked.jpg,8
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/7de5b383-fd9a-4e17-9b9f-36bd3bf523e4___UF.GRC_YLCV_Lab 08451_final_masked.jpg,12
data/shared_subset/sbert/pv/Potato_leaf_late_blight/36fc1631-634b-42d3-a865-cc858557a8a8___RS_LB 4427_final_masked.jpg,5
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/78231f4b-f77d-4ef8-84d0-b1a2f2fbfdcf___UF.GRC_YLCV_Lab 09447_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/67e44e1c-6554-4a77-8565-b174f66c3ff9___UF.GRC_YLCV_Lab 01412_final_masked.jpg,12
data/shared_subset/sbert/pv/Potato_leaf_early_blight/4857420e-b28e-4bb5-aa03-5e333cf27af0___RS_Early.B 6847_final_masked.jpg,4
data/shared_subset/sbert/pv/Potato_leaf_late_blight/be6b5fab-c3de-4d33-b7fc-87bf794d8705___RS_LB 4850_final_masked.jpg,5
data/shared_subset/sbert/pv/Tomato_leaf_mosaic_virus/932959d9-826b-465f-82d7-8b419d2ad040___PSU_CG 2187_final_masked.jpg,11
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/e35dbe92-b70f-40ee-bd8a-a12ae07682a2___GHLB2 Leaf 9109_final_masked.jpg,10
data/shared_subset/sbert/pv/Potato_leaf_early_blight/d9a1cd5f-e2f2-49f7-b5f1-22cf02eb5ba4___RS_Early.B 8891_final_masked.jpg,4
data/shared_subset/sbert/pv/Potato_leaf_late_blight/4f41de6a-c118-4296-a753-963d1427323c___RS_LB 4561_final_masked.jpg,5
data/shared_subset/sbert/pv/grape_leaf_black_rot/6cb9a452-597b-4e9f-8bdc-f48aa398874d___FAM_B.Rot 0678_final_masked.jpg,14
data/shared_subset/sbert/pv/Tomato_Early_blight_leaf/906f1ca6-2923-40c2-a924-5486fc3d7ba0___RS_Erly.B 9444_final_masked.jpg,7
data/shared_subset/sbert/pv/grape_leaf_black_rot/7c70c9f7-6dfe-41b1-a720-bd29c4416427___FAM_B.Rot 0544_final_masked.jpg,14
data/shared_subset/sbert/pv/Apple_Scab_Leaf/8406c2d8-abac-4992-bf23-6728a84d5437___FREC_Scab 3371_final_masked.jpg,0
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/df64e1d3-7700-423e-983e-2b082ff4a36b___GHLB2 Leaf 9099_final_masked.jpg,10
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/aa358a07-3140-4f44-861b-dcd99f943b09___RS_Late.B 5542_final_masked.jpg,10
data/shared_subset/sbert/pv/Tomato_Septoria_leaf_spot/22368f32-693c-4a7f-b235-76f020778d18___Matt.S_CG 6918_final_masked.jpg,8
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/9db76d87-45bd-4843-a9b8-8f10a85a302c___GCREC_Bact.Sp 3714_final_masked.jpg,9
data/shared_subset/sbert/pv/Bell_pepper_leaf/ea4a18b9-2f82-44eb-b5ca-955b3f2bf92d___JR_HL 5958_final_masked.jpg,2
data/shared_subset/sbert/pv/Bell_pepper_leaf_spot/eeb59903-65af-4d9f-9ab9-ec6725aa3a39___JR_B.Spot 3359_final_masked.jpg,3
data/shared_subset/sbert/pv/Tomato_mold_leaf/20e63ca2-e070-422c-9839-9cac224719e5___Crnl_L.Mold 8650_final_masked.jpg,13
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/91ae7568-d6d4-4c04-b1f4-5335312f0a77___UF.GRC_YLCV_Lab 02969_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/c99d2bdf-ec6d-486d-840a-bd90582208b7___YLCV_GCREC 2044_final_masked.jpg,12
data/shared_subset/sbert/pv/Bell_pepper_leaf_spot/01dfb88b-cd5a-420c-b163-51f5fe07b74d___JR_B.Spot 9091_final_masked.jpg,3
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/a084d0d8-ee33-4df4-94aa-7e651a0aa6c2___YLCV_GCREC 2771_final_masked.jpg,12
data/shared_subset/sbert/pv/Apple_Scab_Leaf/d42691a9-d8a5-43f9-b9e6-7a2cd5bc8371___FREC_Scab 3224_final_masked.jpg,0
data/shared_subset/sbert/pv/grape_leaf_black_rot/b9583e41-c022-4796-918f-7b481103dc4e___FAM_B.Rot 0532_final_masked.jpg,14
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/434bc8d9-5745-40ea-8a77-3ae0e018ac01___UF.GRC_YLCV_Lab 09396_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/c049a303-b54a-43ff-a90c-7b563d7a1d5e___UF.GRC_YLCV_Lab 03272_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/46b49cf8-b3e6-47f2-8bf1-f9cc6f53f958___GCREC_Bact.Sp 3473_final_masked.jpg,9
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/89d2801e-6359-4079-a4c2-0df4718d7800___GHLB_PS Leaf 1 Day 8_final_masked.jpg,10
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/1ae01cae-4384-4041-9b1b-806253b3155d___YLCV_NREC 2166_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/7007f29f-6c4d-4b83-9bec-6e711d6fa7e0___UF.GRC_BS_Lab Leaf 0722_final_masked.jpg,9
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/74bfd410-bb0e-4cf1-8dfe-466385f6d522___RS_Late.B 5355_final_masked.jpg,10
data/shared_subset/sbert/pv/Potato_leaf_early_blight/8994b76b-6e1e-42d3-b07c-99abca3fa35b___RS_Early.B 7762_final_masked.jpg,4
data/shared_subset/sbert/pv/Bell_pepper_leaf/ab4b562f-c5f1-4c24-826e-5993dbab9400___JR_HL 7780_final_masked.jpg,2
data/shared_subset/sbert/pv/Apple_Scab_Leaf/de6e3dd8-b2b8-4bce-aa4f-83cc514f2007___FREC_Scab 3511_final_masked.jpg,0
data/shared_subset/sbert/pv/grape_leaf_black_rot/40add895-b8e2-42ef-af05-5d13bd5554c6___FAM_B.Rot 3475_final_masked.jpg,14
data/shared_subset/sbert/pv/Bell_pepper_leaf/bb4b37a6-9666-4a7d-ac49-99bb785d2dc0___JR_HL 7566_final_masked.jpg,2
data/shared_subset/sbert/pv/Tomato_Septoria_leaf_spot/7f89a8ce-00bd-4305-9b4a-fe1e7b57fdab___JR_Sept.L.S 2654_final_masked.jpg,8
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/7a72c715-f797-41d0-b8eb-7c02f9cd5086___GHLB Leaf 23.3 Day 12_final_masked.jpg,10
data/shared_subset/sbert/pv/Apple_Scab_Leaf/29ab8216-ec38-4efd-9c77-21068fa899a4___FREC_Scab 3241_final_masked.jpg,0
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/68243147-87d2-4a8e-96ba-bf5388d2ea51___YLCV_GCREC 5466_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_late_blight/ac89de10-2de8-40a4-8f6e-f0a37e97cd57___RS_Late.B 5126_final_masked.jpg,10
data/shared_subset/sbert/pv/Tomato_mold_leaf/28fc4b35-8b20-4bd0-8e41-c1ef7093ff33___Crnl_L.Mold 6755_final_masked.jpg,13
data/shared_subset/sbert/pv/Tomato_Septoria_leaf_spot/3e36cafb-f2f4-4c51-9853-85fd7f1eb817___Keller.St_CG 1795_final_masked.jpg,8
data/shared_subset/sbert/pv/Tomato_Early_blight_leaf/cd76ee4d-d516-4189-b40b-12959dc02f91___RS_Erly.B 7798_final_masked.jpg,7
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/f74a7680-7b4e-47b2-8eef-e5274847ca9c___YLCV_GCREC 2219_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_Septoria_leaf_spot/7acd10ed-a101-4467-856a-f3483493182a___Keller.St_CG 1862_final_masked.jpg,8
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/06614c9d-ed87-4269-a987-03ac3cc41a2d___YLCV_NREC 2086_final_masked.jpg,12
data/shared_subset/sbert/pv/Bell_pepper_leaf_spot/376e68b6-818c-4ed5-97d2-ec9b0ac55bff___NREC_B.Spot 9102_final_masked.jpg,3
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/c8793694-b2f6-4c33-bfae-c5282eb253fa___UF.GRC_YLCV_Lab 02738_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/ac076892-7775-413e-af1f-5d18a0c6eb66___UF.GRC_YLCV_Lab 02811_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_bacterial_spot/94b68133-38b9-41e4-bb22-131f28bcba20___GCREC_Bact.Sp 6292_final_masked.jpg,9
data/shared_subset/sbert/pv/Tomato_Septoria_leaf_spot/e2f57a25-e910-45fd-8e1d-e6664ccab3f0___Matt.S_CG 6216_final_masked.jpg,8
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/75c55562-e553-48a9-bdb3-a7b003390ac6___UF.GRC_YLCV_Lab 01908_final_masked.jpg,12
data/shared_subset/sbert/pv/Squash_Powdery_mildew_leaf/b2076c52-6692-47bb-9371-3b8718b34bf9___UMD_Powd.M 0327_final_masked.jpg,6
data/shared_subset/sbert/pv/Apple_rust_leaf/915ea730-231d-408d-baea-d2554d47bfa9___FREC_C.Rust 9809_final_masked.jpg,1
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/7a43c5f0-96e9-4faa-bb02-3e5e85f26a53___UF.GRC_YLCV_Lab 03329_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/45905c3d-0614-4ae5-ae8e-7d0f3589bea6___YLCV_GCREC 2199_final_masked.jpg,12
data/shared_subset/sbert/pv/Squash_Powdery_mildew_leaf/a03bc471-438b-4f57-a1a3-1d07d88810fa___UMD_Powd.M 0151_final_masked.jpg,6
data/shared_subset/sbert/pv/Squash_Powdery_mildew_leaf/aae55ff0-a9ec-4626-a9d3-5b26e3d270c0___MD_Powd.M 0632_final_masked.jpg,6
data/shared_subset/sbert/pv/Potato_leaf_late_blight/a8f16f61-a090-4b29-9569-5e7d0e17fda5___RS_LB 4460_final_masked.jpg,5
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/d7b8486a-ca45-46e0-9087-8d10804ac55b___UF.GRC_YLCV_Lab 09425_final_masked.jpg,12
data/shared_subset/sbert/pv/Tomato_mold_leaf/c6583f61-77e9-4417-aed3-44198e567580___Crnl_L.Mold 8947_final_masked.jpg,13
data/shared_subset/sbert/pv/grape_leaf_black_rot/83b866ce-0785-4312-8e43-1ae8aa59d3bd___FAM_B.Rot 3518_final_masked.jpg,14
data/shared_subset/sbert/pv/Potato_leaf_late_blight/f68e448a-c2f5-4638-a7cb-45e73083ae4a___RS_LB 3892_final_masked.jpg,5
data/shared_subset/sbert/pv/Tomato_leaf_yellow_virus/5b1b29b2-c660-4929-a442-b263df503d48___YLCV_NREC 2278_final_masked.jpg,12
data/shared_subset/sbert/pv/Potato_leaf_early_blight/216a1a08-c4be-4fa9-b880-c260909e1dbc___RS_Early.B 6881_final_masked.jpg,4
data/shared_subset/sbert/pv/Tomato_mold_leaf/4721ba47-ec00-4557-bca6-ba454ddcb9a9___Crnl_L.Mold 6722_final_masked.jpg,13
