path,label_id
data/shared_subset/Fuzzy/pv/Tomato_leaf_bacterial_spot/3f75dffc-41bb-4db0-bc3f-a8879e1f4523___GCREC_Bact.Sp 3601_final_masked.jpg,10
data/shared_subset/Fuzzy/pv/Corn_Gray_leaf_spot/ed054cc0-58f1-4ca0-a369-2c04ffba43b0___RS_GLSp 4657_final_masked.jpg,2
data/shared_subset/Fuzzy/pv/Tomato_mold_leaf/4721ba47-ec00-4557-bca6-ba454ddcb9a9___Crnl_L.Mold 6722_final_masked.jpg,14
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/08f6ed0a-4cd0-4bd3-8983-469002cad2d9___GHLB2 Leaf 9078_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Tomato_mold_leaf/3ceb9ab8-dc0e-4f17-a6fb-224b0b8b2e4f___Crnl_L.Mold 8839_final_masked.jpg,14
data/shared_subset/Fuzzy/pv/Tomato_leaf_bacterial_spot/6cb5947c-d06a-4114-932e-ca1b952326c7___GCREC_Bact.Sp 3568_final_masked.jpg,10
data/shared_subset/Fuzzy/pv/Tomato_Early_blight_leaf/16d79bd2-5c70-4e6b-a52a-0c578b501d04___RS_Erly.B 6446_final_masked.jpg,8
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/12acbac2-8308-421e-aacf-560a471df1fa___YLCV_GCREC 5127_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/5a76c380-9fa8-4f1e-ae1c-7c8554d9193f___UMD_Powd.M 0501_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/1114e83e-5477-483c-8bed-847b2c169c9f___YLCV_NREC 2257_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/77fae293-fda8-46c0-a7a7-bc5fac8426d8___YLCV_NREC 2168_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_Early_blight_leaf/605e0af6-415f-4e25-8f0d-a8f36371732b___RS_Erly.B 7827_final_masked.jpg,8
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/24d4945c-8dfd-4bce-9eb1-ba57718f959b___YLCV_GCREC 2485_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Potato_leaf_early_blight/0ed45bc2-c8cc-4d65-8f53-bdc10d78a7dc___RS_Early.B 8504_final_masked.jpg,5
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/434242f4-5988-41b8-9ab3-375b76b31766___RS_Late.B 6497_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/2538e4a2-9674-4c04-9110-e8ec84c433ef___UF.GRC_YLCV_Lab 01393_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/624648c0-26ab-4f26-acf2-53e7bef00fbf___UF.GRC_YLCV_Lab 02440_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/0f4764d2-a42c-4c17-8a9c-a38adb04a9a1___UF.GRC_YLCV_Lab 09615_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/29ff474f-12ea-4c39-b2a9-0ee050b879e9___UF.GRC_YLCV_Lab 03200_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/af0ded43-0d73-4d40-bd97-2597806aa707___GHLB_PS Leaf 37 Day 13_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/25bb0739-cbd4-4e75-a6f4-67ca5cc7f986___GHLB2 Leaf 8789_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Corn_Gray_leaf_spot/a312677c-a2d5-4aa0-bb76-0f1af43fb747___RS_GLSp 4395_final_masked.jpg,2
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/e545bb43-8d04-4f2b-ba4b-83e9ff175cd0___MD_Powd.M 0768_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Potato_leaf_late_blight/53b09253-988e-4a22-966c-b5a03ed6bc44___RS_LB 2924_final_masked.jpg,6
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/be56a0ff-0e38-4fb7-a4c2-5b076ffc4f32___UF.GRC_YLCV_Lab 03032_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Apple_Scab_Leaf/20f4f8d1-7527-420b-a90d-e17b9e45549a___FREC_Scab 2997_final_masked.jpg,0
data/shared_subset/Fuzzy/pv/Tomato_Septoria_leaf_spot/4cf0ee3d-a8b5-47f5-be25-e578d60b6cfd___Matt.S_CG 7373_final_masked.jpg,9
data/shared_subset/Fuzzy/pv/Tomato_Early_blight_leaf/23e8ae15-6cfc-4518-9266-3a289a7bced7___RS_Erly.B 6479_final_masked.jpg,8
data/shared_subset/Fuzzy/pv/Apple_Scab_Leaf/d7ac8a6f-7c88-47ac-9387-eefb672e9776___FREC_Scab 3392_final_masked.jpg,0
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/06614c9d-ed87-4269-a987-03ac3cc41a2d___YLCV_NREC 2086_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/4e63f123-5cd8-494e-9caf-22e90641eeeb___YLCV_GCREC 5418_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/e58bd3b9-1ef1-4d68-93a9-a8eb1be4c043___MD_Powd.M 9912_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Corn_rust_leaf/9e78560f-7c91-4d8e-a855-a2347a7cfe38___RS_Rust 2522_final_masked.jpg,4
data/shared_subset/Fuzzy/pv/Tomato_Early_blight_leaf/59cbcb57-16e3-4e35-a1d6-8672678c9d8d___RS_Erly.B 6489_final_masked.jpg,8
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/538b6523-416b-401b-b739-5b0f88f65b41___YLCV_NREC 0279_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Apple_rust_leaf/20ef08f2-96ae-4148-942c-3d7708cd94d8___FREC_C.Rust 9830_final_masked.jpg,1
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/8c1749b7-93d3-44fc-8f4a-78549b48c5fe___YLCV_GCREC 2699_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Potato_leaf_late_blight/e9642678-b019-4ac2-a960-66fcccb2ccaa___RS_LB 2948_final_masked.jpg,6
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/6d4ab2e3-38c1-43ae-9946-2a7a0dac15ec___UF.GRC_YLCV_Lab 02928_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/af67ecf5-473c-499e-9488-e0d349f90e9b___UF.GRC_YLCV_Lab 01777_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/grape_leaf_black_rot/fdce74c1-e968-40ea-83d6-f216a2f3e3d5___FAM_B.Rot 3324_final_masked.jpg,15
data/shared_subset/Fuzzy/pv/Potato_leaf_late_blight/aaf6fed2-0c7d-47b5-99df-bb6950092fe5___RS_LB 2723_final_masked.jpg,6
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/78863d29-72bb-494d-8f05-c5648130283f___GHLB2 Leaf 9112_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Potato_leaf_early_blight/0604174e-3018-4faa-9975-0be32d2c0789___RS_Early.B 7123_final_masked.jpg,5
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/bb8783ad-ee11-415b-afeb-17daff4126f0___YLCV_NREC 0242_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/335a81a8-18da-4df1-aae5-9ad81e302e03___UF.GRC_YLCV_Lab 02376_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/b8d396b1-8088-4f29-a0c4-8e962eec882a___UF.GRC_YLCV_Lab 01477_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Potato_leaf_early_blight/9d2f37ae-aa02-4b04-b0cb-9fe125cfdbe2___RS_Early.B 7691_final_masked.jpg,5
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/82e462d5-14fb-4530-a8b8-c844d1cc5f43___GHLB2 Leaf 8701_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Corn_leaf_blight/6e9d79b9-3d43-4e52-86b9-e131d62407ec___RS_NLB 3743_final_masked.jpg,3
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/852a4802-a414-418a-9518-6f1920c30d9a___UF.GRC_YLCV_Lab 09454_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/e2c016a2-b0e8-427a-82ac-852404990b33___UF.GRC_YLCV_Lab 03386_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_Septoria_leaf_spot/2d9f575c-7ce7-43d7-be22-fbbf53361ba5___Matt.S_CG 6855_final_masked.jpg,9
data/shared_subset/Fuzzy/pv/Apple_rust_leaf/d4547913-b1ce-4620-b078-dbf24ea71764___FREC_C.Rust 4197_final_masked.jpg,1
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/e22fd565-d7d8-40bc-823d-60d738d9c7da___YLCV_NREC 0271_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/b19055d9-6a5d-4b73-90a5-3b3685ac344a___GHLB2 Leaf 8729_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/07621782-2709-4cfb-b4ff-1f1bad24df64___YLCV_GCREC 5494_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/37ef3816-800c-4759-add3-ab4783e17e30___YLCV_NREC 2475_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Potato_leaf_early_blight/26d2af6a-f52e-457c-8006-fa106ad39fbe___RS_Early.B 8586_final_masked.jpg,5
data/shared_subset/Fuzzy/pv/Tomato_leaf_bacterial_spot/39d2634e-789c-4fdb-bbe7-1c03e04d91b8___GCREC_Bact.Sp 5763_final_masked.jpg,10
data/shared_subset/Fuzzy/pv/grape_leaf_black_rot/55bd709e-4202-4175-8d60-5302eba8e3d1___FAM_B.Rot 3410_final_masked.jpg,15
data/shared_subset/Fuzzy/pv/Tomato_mold_leaf/84d73db4-4b31-4b19-b945-aa371c588724___Crnl_L.Mold 9001_final_masked.jpg,14
data/shared_subset/Fuzzy/pv/Potato_leaf_early_blight/f980fef9-bcf5-47fd-8426-2c503dc35f88___RS_Early.B 6745_final_masked.jpg,5
data/shared_subset/Fuzzy/pv/Potato_leaf_late_blight/ee1e965f-2bee-4a7a-8356-1118c9e41cd3___RS_LB 4120_final_masked.jpg,6
data/shared_subset/Fuzzy/pv/grape_leaf_black_rot/10d55a2e-3fa8-4823-bb74-714c5ff225b0___FAM_B.Rot 3001_final_masked.jpg,15
data/shared_subset/Fuzzy/pv/Potato_leaf_late_blight/bf6ce80d-ca31-4d72-b56a-dbd6e6f2847a___RS_LB 4022_final_masked.jpg,6
data/shared_subset/Fuzzy/pv/Corn_leaf_blight/fcdc4514-7dfa-4003-aebd-27692e0853dd___RS_NLB 3705_final_masked.jpg,3
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/2fe89f15-3870-44cf-bde7-ce354eb76fa2___UF.GRC_YLCV_Lab 01349_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/de1ab414-1f3a-44ed-ae37-e999950d86fa___UMD_Powd.M 0070_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Tomato_Early_blight_leaf/55d4f7b2-17d3-4987-92fe-6aff1a8c4f3a___RS_Erly.B 7558_final_masked.jpg,8
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/fabba25a-e191-47c5-a468-6acf744312e1___GHLB2 Leaf 8835_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Potato_leaf_late_blight/377e9523-f375-4c0c-9d66-5abf2abfaefb___RS_LB 2504_final_masked.jpg,6
data/shared_subset/Fuzzy/pv/Tomato_mold_leaf/cabcabd6-628c-444d-a7cd-49f44ddbb3e9___Crnl_L.Mold 6579_final_masked.jpg,14
data/shared_subset/Fuzzy/pv/Tomato_leaf_bacterial_spot/12e9560a-01a5-4d97-a911-409c11cd0301___GCREC_Bact.Sp 3117_final_masked.jpg,10
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/615e005c-feb3-4319-b4f6-6c1ec32fe1cf___UF.GRC_YLCV_Lab 02036_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Potato_leaf_late_blight/d80e59e3-a88d-4c32-8dd1-a23a6fed45ae___RS_LB 2846_final_masked.jpg,6
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/af04ec2f-8205-4b70-87e0-abce454dff37___MD_Powd.M 0746_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/7fed7979-93b1-4ebb-8a7a-5e269ae7063c___MD_Powd.M 0088_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Tomato_mold_leaf/50f3f827-c254-4de3-a7d3-0a5d755367fc___Crnl_L.Mold 8733_final_masked.jpg,14
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/ea0c20e8-ad9f-48a0-830c-280dbeeed370___GHLB_PS Leaf 48.1 Day 18_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/87065e3a-c9e1-459b-b021-9601ba77b404___UMD_Powd.M 0604_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Tomato_Early_blight_leaf/a3af61fe-3cde-4083-963f-909bfced23db___RS_Erly.B 7590_final_masked.jpg,8
data/shared_subset/Fuzzy/pv/Apple_rust_leaf/9ebff92f-999c-49d0-9235-6c98aaa63bbd___FREC_C.Rust 4206_final_masked.jpg,1
data/shared_subset/Fuzzy/pv/Corn_rust_leaf/c8d8d013-36ec-42b5-b1d2-083bcc9c8810___RS_Rust 2238_final_masked.jpg,4
data/shared_subset/Fuzzy/pv/Tomato_leaf_bacterial_spot/945f1d4c-7a9f-48e0-98a5-da3e2976077a___GCREC_Bact.Sp 3368_final_masked.jpg,10
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/24465d56-2ed5-458e-86f8-b79baf8f129c___YLCV_GCREC 2917_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_bacterial_spot/c46481e2-7875-41e4-95c1-9b75619f2f28___GCREC_Bact.Sp 6356_final_masked.jpg,10
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/16d92fe9-f49b-42f0-b27b-93c9b33c955a___YLCV_GCREC 2645_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/81ad1d43-cf36-41a3-a824-c58301ecfb49___MD_Powd.M 1030_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/dd392392-6bca-4b3d-bd85-3a0737ad76fe___MD_Powd.M 0526_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Tomato_leaf_bacterial_spot/16467af5-6cd6-47c8-b3bc-405dc68a462d___GCREC_Bact.Sp 3258_final_masked.jpg,10
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/9bb49d22-976d-40c3-bc9a-bff5cbbd8e28___RS_Late.B 5057_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/c97be94c-0d72-4ed3-8db8-1c3ba9414065___YLCV_NREC 2544_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/f918f907-66e6-420c-b3db-456a301205c5___YLCV_GCREC 2640_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_bacterial_spot/efce769f-3228-490a-b442-58a67d2ce349___GCREC_Bact.Sp 5868_final_masked.jpg,10
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/7bd5f0ae-4a05-4d77-93e2-831baf851726___UF.GRC_YLCV_Lab 08476_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/d285b449-8c7a-4f7a-a872-1dc33cc4858d___MD_Powd.M 0163_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/488dc886-ba4e-459c-aea8-4831588b0188___MD_Powd.M 0582_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/grape_leaf_black_rot/ae42a097-ae73-4526-af1e-496bb0b50b32___FAM_B.Rot 3038_final_masked.jpg,15
data/shared_subset/Fuzzy/pv/Tomato_Septoria_leaf_spot/748290c1-48f9-46ab-bf30-70db00d1aa76___JR_Sept.L.S 2547_final_masked.jpg,9
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/d990d968-58d7-4481-896f-9ecfaaf6fe44___YLCV_NREC 2793_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/f59830b4-079b-4ca4-9c92-7416f0818a2b___RS_Late.B 5010_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/grape_leaf_black_rot/0ff1ecfd-d94e-4459-b74e-47b82900a0aa___FAM_B.Rot 0329_final_masked.jpg,15
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/92f5b61b-1970-41b3-9c72-f648feadd735___UF.GRC_YLCV_Lab 08482_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/9b1d4e4f-99b5-48ee-b8a2-964334b351a2___UF.GRC_YLCV_Lab 02351_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/f135b484-5720-4ad3-90f1-810b76306f6c___MD_Powd.M 0443_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/41082437-2c12-4340-8d2e-02e967d0a2fa___YLCV_GCREC 2073_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Corn_rust_leaf/2611c8b6-9a80-4249-be57-820b1e10c831___RS_Rust 1609_final_masked.jpg,4
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/e53f03f6-3398-4420-9e5c-216f25c03b99___YLCV_GCREC 2443_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_mold_leaf/4c439043-1b03-485d-8d88-e0b52177c248___Crnl_L.Mold 9145_final_masked.jpg,14
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/c88e7cdc-2e0c-47b6-9001-8ba65e4803f1___YLCV_NREC 2075_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Apple_Scab_Leaf/5cd3df15-31a2-4076-9d1a-8735fa1dccdf___FREC_Scab 3410_final_masked.jpg,0
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/e798b45b-9267-4cc7-a459-808f9944fd49___RS_Late.B 5003_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Corn_leaf_blight/b2dadd42-82b1-415a-8305-d6a720707912___RS_NLB 0771_final_masked.jpg,3
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/7c9fdc7d-710d-438c-8963-2b0056db2964___MD_Powd.M 0436_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/28e4159d-d813-4422-9805-406b4fd141ac___UF.GRC_YLCV_Lab 02491_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_mold_leaf/80d2ad46-e4a5-47ec-9c63-d1e4780575ee___Crnl_L.Mold 8809_final_masked.jpg,14
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/e8c03179-1d85-479c-92d0-ad1616ebf139___UF.GRC_YLCV_Lab 02308_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/2fa6968b-8b0e-49ab-b778-04b8dcf2f26c___YLCV_NREC 0110_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/9781d9ef-a5b7-46e9-a763-a2b03b4d703f___RS_Late.B 6885_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Tomato_mold_leaf/86bcc70f-66dd-40ec-8bf5-d260f58cb25d___Crnl_L.Mold 7004_final_masked.jpg,14
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/9a9619ca-d585-4336-9437-465f3d09c614___UF.GRC_YLCV_Lab 01676_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/da2f0998-4e42-479a-84b5-d3afcb76fd27___UMD_Powd.M 0457_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/71a5615a-5fcf-4361-8efc-f4933a4f2900___YLCV_NREC 0143_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Corn_Gray_leaf_spot/ebf90794-7915-4842-8548-f91f6c2bbf72___RS_GLSp 4471_final_masked.jpg,2
data/shared_subset/Fuzzy/pv/Tomato_Septoria_leaf_spot/3ff747b1-7cec-42e2-a938-9af10afeab8c___Matt.S_CG 1285_final_masked.jpg,9
data/shared_subset/Fuzzy/pv/Tomato_leaf_mosaic_virus/7d35f41d-27d1-4ff8-8527-54ca210a47b5___PSU_CG 2359_final_masked.jpg,12
data/shared_subset/Fuzzy/pv/Tomato_Septoria_leaf_spot/1096dcdd-94e3-4752-bd19-2fba23b6c206___Matt.S_CG 1567_final_masked.jpg,9
data/shared_subset/Fuzzy/pv/Apple_rust_leaf/b2723e0b-7e61-48ae-b50e-0cee5d437cb3___FREC_C.Rust 3823_final_masked.jpg,1
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/da7239e3-8854-4f6c-b5e2-4609c1ec4214___YLCV_GCREC 2283_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/292911d9-012e-422d-93ba-3e8ef50a749f___YLCV_NREC 0141_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_bacterial_spot/46c03e65-7398-4ecb-aca4-69c0edb3015b___GCREC_Bact.Sp 5724_final_masked.jpg,10
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/4261d968-939e-4606-897e-49c562022202___UF.GRC_YLCV_Lab 01636_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_mold_leaf/22cb45f2-6368-4e94-8deb-939d1f6b85ca___Crnl_L.Mold 7084_final_masked.jpg,14
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/18b5914a-90e9-4070-8e9b-00c7eb1984ed___MD_Powd.M 0237_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Tomato_Septoria_leaf_spot/41efe5a6-94ca-4761-8543-fd42b09dc4a8___Matt.S_CG 6303_final_masked.jpg,9
data/shared_subset/Fuzzy/pv/Tomato_leaf_bacterial_spot/40c4a7ad-c8f9-4a58-986c-7de59a3189a8___GCREC_Bact.Sp 3415_final_masked.jpg,10
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/5a2ccec2-ef97-4e11-b88b-4ede923f2e89___YLCV_NREC 2713_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/de2e16e8-b372-4d2e-ab3b-30b21c30faa7___GHLB_PS Leaf 1.5 Day 18_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Tomato_Early_blight_leaf/250f6c43-1800-4c21-9d73-cc51fe144bbc___RS_Erly.B 6356_final_masked.jpg,8
data/shared_subset/Fuzzy/pv/Tomato_leaf_bacterial_spot/58b4de6b-90af-4c5b-a95b-3fdd953c9255___GCREC_Bact.Sp 5830_final_masked.jpg,10
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/b461fd42-7a0c-4b61-adb5-278f77dbc61a___RS_Late.B 5404_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/7b6bf768-f65c-416d-bcb7-4ef68285fc79___UF.GRC_YLCV_Lab 02679_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_Early_blight_leaf/fd6417ac-d076-4658-a4f8-6916d781c72a___RS_Erly.B 7360_final_masked.jpg,8
data/shared_subset/Fuzzy/pv/Tomato_Early_blight_leaf/d7dd7c0b-8c0f-46e7-88df-18e6f4e01e0b___RS_Erly.B 7687_final_masked.jpg,8
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/2afe2153-28f1-4704-8da0-123c0618f55d___YLCV_GCREC 2656_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/46c6a276-b915-46d0-9a28-5655645c2d8b___RS_Late.B 7115_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Potato_leaf_early_blight/3de47a70-4a74-462f-8b56-2088507be4ef___RS_Early.B 8832_final_masked.jpg,5
data/shared_subset/Fuzzy/pv/Tomato_mold_leaf/90d8cc22-bf80-4882-ae80-0a8e02c7ef92___Crnl_L.Mold 6789_final_masked.jpg,14
data/shared_subset/Fuzzy/pv/Potato_leaf_early_blight/25703c4f-ec40-4099-b249-a4fd07b07752___RS_Early.B 7040_final_masked.jpg,5
data/shared_subset/Fuzzy/pv/grape_leaf_black_rot/f23737c8-26a7-4b16-b25b-85ba58c4a986___FAM_B.Rot 0598_final_masked.jpg,15
data/shared_subset/Fuzzy/pv/Corn_leaf_blight/8c4c376b-1f9a-4dde-88f3-453f6154c25f___RS_NLB 3987_final_masked.jpg,3
data/shared_subset/Fuzzy/pv/Tomato_Septoria_leaf_spot/a90aa234-3af2-4fe7-b8eb-415427e16700___Matt.S_CG 2484_final_masked.jpg,9
data/shared_subset/Fuzzy/pv/Tomato_Septoria_leaf_spot/0a146952-538a-41e5-a422-b5d50e91771e___Matt.S_CG 6079_final_masked.jpg,9
data/shared_subset/Fuzzy/pv/Tomato_leaf_bacterial_spot/7b4a5701-1c8d-425d-bf24-204e6de88013___UF.GRC_BS_Lab Leaf 0349_final_masked.jpg,10
data/shared_subset/Fuzzy/pv/Tomato_mold_leaf/5461b103-1d68-4a3c-a083-cd31a3718d2e___Crnl_L.Mold 6890_final_masked.jpg,14
data/shared_subset/Fuzzy/pv/Corn_rust_leaf/98856a6f-14d6-470a-af62-3791696b8587___RS_Rust 2149_final_masked.jpg,4
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/905c989e-b114-4491-927a-8a4d1cb1f47b___YLCV_GCREC 1905_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Tomato_leaf_yellow_virus/23857b36-24f3-4745-a877-dedde5c5931c___YLCV_NREC 2520_final_masked.jpg,13
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/c800df12-8f1d-448c-b297-724d55e35fd2___MD_Powd.M 0105_final_masked.jpg,7
data/shared_subset/Fuzzy/pv/Tomato_Septoria_leaf_spot/2aeb1e96-7755-4378-b423-2f2116e56db6___JR_Sept.L.S 2570_final_masked.jpg,9
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/9751ae34-d376-465d-9fce-ddb75caf98d2___GHLB2 Leaf 8781_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Tomato_leaf_late_blight/e56bc72a-6c24-4746-bd53-741c470e1be2___RS_Late.B 4990_final_masked.jpg,11
data/shared_subset/Fuzzy/pv/Tomato_leaf_bacterial_spot/3489afd3-f198-4866-8ca6-09a221d1236c___GCREC_Bact.Sp 5656_final_masked.jpg,10
data/shared_subset/Fuzzy/pv/Squash_Powdery_mildew_leaf/f854d14c-d043-4d42-be3e-8508c7f77576___UMD_Powd.M 9701_final_masked.jpg,7
